model,dataset,trainer_configuration,fold,test_setting,row_type,case_id,source_case_id,patient_id,series_id,contrast_label,contrast,segment,n_cases,volume_ml,DSC,IoU,HD95_mm,ASSD_mm,volume_error_pct,precision,recall,relative_volume_error_pct,TP,FP,FN,TN,n_pred,n_ref,prediction_file,reference_file,summary_file
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_083,,,,,UNKNOWN,segment_3,,NA,0.6787755506,0.5137473432,NA,NA,-9.579062832,0.7147297989,0.6462653824,-9.579062832,37707,15050,20639,18932044,52757,58346,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_083.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_083.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_083,,,,,UNKNOWN,segment_4,,NA,0.6341996912,0.464342911,NA,NA,45.70499503,0.5347312628,0.7791301599,45.70499503,34503,30021,9781,18931135,64524,44284,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_083.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_083.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_083,,,,,UNKNOWN,segment_5,,NA,0.6071343415,0.4358886572,NA,NA,-53.52376517,0.9567336157,0.4446537619,-53.52376517,42014,1900,52473,18909053,43914,94487,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_083.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_083.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_083,,,,,UNKNOWN,segment_6,,NA,0.5357295953,0.3658679392,NA,NA,-48.22134387,0.785191468,0.4065615901,-48.22134387,24995,6838,36484,18937123,31833,61479,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_083.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_083.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_083,,,,,UNKNOWN,segment_7,,NA,0.0789365867,0.04109004739,NA,NA,-59.22199436,0.1362564828,0.05556267624,-59.22199436,867,5496,14737,18984340,6363,15604,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_083.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_083.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_083,,,,,UNKNOWN,segment_8,,NA,0.666158149,0.4994281357,NA,NA,16.53514406,0.6188976378,0.7212332538,16.53514406,3930,2420,1519,18997571,6350,5449,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_083.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_083.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_088,,,,,UNKNOWN,segment_1,,NA,0.8371341824,0.7198888898,NA,NA,0.6520300518,0.834422679,0.8398633656,0.6520300518,86301,17125,16455,16919479,103426,102756,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_088.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_088.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_088,,,,,UNKNOWN,segment_2,,NA,0.6731670282,0.5073487338,NA,NA,89.93254823,0.513795644,0.9758651594,89.93254823,62066,58733,1535,16917026,120799,63601,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_088.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_088.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_088,,,,,UNKNOWN,segment_3,,NA,0.7696789237,0.6255919194,NA,NA,-8.680984628,0.8062626017,0.7362710692,-8.680984628,119164,28634,42684,16848878,147798,161848,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_088.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_088.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_088,,,,,UNKNOWN,segment_4,,NA,0.847661509,0.7356011412,NA,NA,23.14089168,0.7680143549,0.9457397248,23.14089168,86887,26245,4985,16921243,113132,91872,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_088.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_088.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_088,,,,,UNKNOWN,segment_5,,NA,0.5868100324,0.4152378985,NA,NA,-1.152891096,0.5902321257,0.583427392,-1.152891096,36183,25120,25835,16952222,61303,62018,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_088.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_088.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_088,,,,,UNKNOWN,segment_6,,NA,0.733454464,0.5790983768,NA,NA,-33.87244449,0.9213027477,0.6092349859,-33.87244449,103138,8810,66153,16861259,111948,169291,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_088.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_088.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_088,,,,,UNKNOWN,segment_7,,NA,0.8602149285,0.7547167883,NA,NA,-5.411991386,0.8848241567,0.8369375496,-5.411991386,73843,9612,14387,16941518,83455,88230,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_088.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_088.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_088,,,,,UNKNOWN,segment_8,,NA,0.6488571593,0.4802283961,NA,NA,-19.14827155,0.7256922086,0.5867346939,-19.14827155,5635,2130,3969,17027626,7765,9604,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_088.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_088.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_090,,,,,UNKNOWN,segment_1,,NA,0.8465252992,0.733891518,NA,NA,13.58454159,0.7959037182,0.9040235898,13.58454159,66528,17060,7063,15244773,83588,73591,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_090.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_090.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_090,,,,,UNKNOWN,segment_2,,NA,0.804465687,0.6728921773,NA,NA,21.76870748,0.7325581395,0.8920265781,21.76870748,67662,24702,8190,15234870,92364,75852,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_090.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_090.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_090,,,,,UNKNOWN,segment_3,,NA,0.8361869235,0.7184890257,NA,NA,4.407141208,0.8185387348,0.8546128927,4.407141208,107371,23803,18266,15185984,131174,125637,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_090.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_090.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_090,,,,,UNKNOWN,segment_4,,NA,0.7581533162,0.6105047636,NA,NA,-23.9785606,0.8777210682,0.66725619,-23.9785606,73948,10302,36876,15214298,84250,110824,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_090.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_090.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_090,,,,,UNKNOWN,segment_5,,NA,0.8109800033,0.6820574973,NA,NA,-22.76310008,0.9304851814,0.7186779084,-22.76310008,104674,7820,40974,15181956,112494,145648,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_090.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_090.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_090,,,,,UNKNOWN,segment_6,,NA,0.7796272331,0.6388435192,NA,NA,1.545964204,0.7736926014,0.7856536121,1.545964204,78618,22996,21449,15212361,101614,100067,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_090.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_090.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_090,,,,,UNKNOWN,segment_7,,NA,0.8245823137,0.7015228061,NA,NA,-11.16674879,0.8764092108,0.7785427959,-11.16674879,58460,8244,16629,15252091,66704,75089,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_090.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_090.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_090,,,,,UNKNOWN,segment_8,,NA,0.8773864173,0.7815569228,NA,NA,-10.09450872,0.9266425011,0.8331024931,-10.09450872,20451,1619,4097,15309257,22070,24548,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_090.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_090.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_107,,,,,UNKNOWN,segment_1,,NA,0.6478141304,0.4790865997,NA,NA,42.80574336,0.5507236187,0.7864649575,42.80574336,46996,38339,12760,15827153,85335,59756,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_107.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_107.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_107,,,,,UNKNOWN,segment_2,,NA,0.8894099203,0.8008444669,NA,NA,19.21690167,0.8177266994,0.9748684352,19.21690167,127078,28326,3276,15766568,155404,130354,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_107.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_107.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_107,,,,,UNKNOWN,segment_3,,NA,0.8486854155,0.7371446752,NA,NA,-11.44956357,0.9035528899,0.8001000274,-11.44956357,134380,14344,33574,15742950,148724,167954,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_107.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_107.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
